volunteer,channel,ETC for EyesOpen,ETC for EyesClosed
S071,AF7,0.06333333333333334,0.058125
S071,AF3,0.06635416666666667,0.05739583333333333
S071,AFz,0.0634375,0.057291666666666664
S071,AF4,0.06697916666666667,0.0584375
S071,AF8,0.064375,0.0575
S071,F7,0.06489583333333333,0.059270833333333335
S071,F5,0.06645833333333333,0.058958333333333335
S071,F3,0.06770833333333333,0.0575
S071,F1,0.06760416666666667,0.0575
S071,Fz,0.06770833333333333,0.056354166666666664
S071,F2,0.0678125,0.056979166666666664
S071,F4,0.06729166666666667,0.0584375
S071,F6,0.06833333333333333,0.057708333333333334
S071,F8,0.06625,0.05708333333333333
S071,FT7,0.06541666666666666,0.06447916666666667
S071,FT8,0.06729166666666667,0.05739583333333333
S071,T7,0.06864583333333334,0.06541666666666666
S071,T8,0.0653125,0.061875
S071,T9,0.06729166666666667,0.06416666666666666
S071,T10,0.06854166666666667,0.06145833333333333
S071,TP7,0.06833333333333333,0.06510416666666667
S071,TP8,0.07,0.06458333333333334
S071,P7,0.06875,0.06270833333333334
S071,P5,0.06760416666666667,0.060833333333333336
S071,P3,0.06833333333333333,0.06239583333333333
S071,P1,0.06739583333333334,0.060833333333333336
S071,Pz,0.0634375,0.060833333333333336
S071,P2,0.0678125,0.06104166666666667
S071,P4,0.06604166666666667,0.06104166666666667
S071,P6,0.06927083333333334,0.06229166666666667
S071,P8,0.0684375,0.060833333333333336
S071,PO7,0.066875,0.058125
S071,PO3,0.06770833333333333,0.06166666666666667
S071,POz,0.06489583333333333,0.0596875
S071,PO4,0.06770833333333333,0.0621875
S071,PO8,0.0671875,0.05708333333333333
S071,O1,0.06895833333333333,0.057708333333333334
S071,Oz,0.06520833333333333,0.0575
S071,O2,0.06729166666666667,0.057604166666666665
S071,Iz,0.0684375,0.0565625
S072,FC5,0.06322916666666667,0.060208333333333336
S072,FC3,0.0621875,0.05739583333333333
S072,FC1,0.06208333333333333,0.0603125
S072,FCz,0.06333333333333334,0.057916666666666665
S072,FC2,0.06135416666666667,0.05645833333333333
S072,FC4,0.059375,0.055625
S072,FC6,0.0634375,0.056979166666666664
S072,C5,0.0625,0.056354166666666664
S072,C3,0.061875,0.0546875
S072,C1,0.06385416666666667,0.058020833333333334
S072,Cz,0.0640625,0.0565625
S072,C2,0.06135416666666667,0.05614583333333333
S072,C4,0.0578125,0.05447916666666667
S072,C6,0.059375,0.05479166666666667
S072,CP5,0.060833333333333336,0.05364583333333333
S072,CP3,0.061875,0.0528125
S072,CP1,0.0609375,0.05479166666666667
S072,CPz,0.0653125,0.05520833333333333
S072,CP2,0.06291666666666666,0.05375
S072,CP4,0.060625,0.05458333333333333
S072,CP6,0.058125,0.0553125
S072,Fp1,0.0646875,0.061875
S072,Fpz,0.06260416666666667,0.06177083333333333
S072,Fp2,0.06177083333333333,0.058958333333333335
S072,AF7,0.06791666666666667,0.06114583333333334
S072,AF3,0.06270833333333334,0.0590625
S072,AFz,0.0646875,0.059895833333333336
S072,AF4,0.06520833333333333,0.0596875
S072,AF8,0.06479166666666666,0.058229166666666665
S072,F7,0.065625,0.06291666666666666
S072,F5,0.06291666666666666,0.06104166666666667
S072,F3,0.06645833333333333,0.059270833333333335
S072,F1,0.064375,0.059375
S072,Fz,0.061875,0.058333333333333334
S072,F2,0.059375,0.058854166666666666
S072,F4,0.057916666666666665,0.057291666666666664
S072,F6,0.059583333333333335,0.057708333333333334
S072,F8,0.060520833333333336,0.05979166666666667
S072,FT7,0.06208333333333333,0.06104166666666667
S072,FT8,0.06385416666666667,0.058854166666666666
S072,T7,0.06364583333333333,0.058958333333333335
S072,T8,0.06177083333333333,0.058645833333333335
S072,T9,0.06291666666666666,0.06125
S072,T10,0.06447916666666667,0.06197916666666667
S072,TP7,0.0628125,0.058125
S072,TP8,0.059375,0.0578125
S072,P7,0.06208333333333333,0.0559375
S072,P5,0.06333333333333334,0.05260416666666667
S072,P3,0.06302083333333333,0.051041666666666666
S072,P1,0.06208333333333333,0.05260416666666667
S072,Pz,0.06145833333333333,0.052708333333333336
S072,P2,0.0615625,0.051770833333333335
S072,P4,0.06197916666666667,0.052395833333333336
S072,P6,0.06197916666666667,0.053125
S072,P8,0.06291666666666666,0.05604166666666666
S072,PO7,0.06208333333333333,0.0521875
S072,PO3,0.06375,0.050625
S072,POz,0.064375,0.050416666666666665
S072,PO4,0.06166666666666667,0.0503125
S072,PO8,0.06395833333333334,0.056354166666666664
S072,O1,0.0659375,0.05395833333333333
S072,Oz,0.0640625,0.057604166666666665
S072,O2,0.0634375,0.055625
S072,Iz,0.06604166666666667,0.06114583333333334
S073,FC5,0.065,0.06260416666666667
S073,FC3,0.0634375,0.060520833333333336
S073,FC1,0.06229166666666667,0.06177083333333333
S073,FCz,0.06447916666666667,0.0621875
S073,FC2,0.06385416666666667,0.06135416666666667
S073,FC4,0.0646875,0.059895833333333336
S073,FC6,0.066875,0.06145833333333333
S073,C5,0.064375,0.0584375
S073,C3,0.06385416666666667,0.06177083333333333
S073,C1,0.06447916666666667,0.061875
S073,Cz,0.06520833333333333,0.06333333333333334
S073,C2,0.06291666666666666,0.06166666666666667
S073,C4,0.06416666666666666,0.0634375
S073,C6,0.0675,0.0640625
S073,CP5,0.06604166666666667,0.06354166666666666
S073,CP3,0.06458333333333334,0.065
S073,CP1,0.065625,0.06385416666666667
S073,CPz,0.06302083333333333,0.06333333333333334
S073,CP2,0.06302083333333333,0.06447916666666667
S073,CP4,0.064375,0.061875
S073,CP6,0.06416666666666666,0.0659375
S073,Fp1,0.0646875,0.06291666666666666
S073,Fpz,0.06635416666666667,0.06354166666666666
S073,Fp2,0.06697916666666667,0.06302083333333333
S073,AF7,0.0628125,0.06166666666666667
S073,AF3,0.06302083333333333,0.06208333333333333
S073,AFz,0.06489583333333333,0.06114583333333334
S073,AF4,0.06260416666666667,0.06114583333333334
S073,AF8,0.06625,0.06239583333333333
S073,F7,0.0634375,0.06458333333333334
S073,F5,0.06208333333333333,0.06177083333333333
S073,F3,0.06270833333333334,0.06104166666666667
S073,F1,0.065,0.06197916666666667
S073,Fz,0.06322916666666667,0.06177083333333333
S073,F2,0.06645833333333333,0.06260416666666667
S073,F4,0.06458333333333334,0.059270833333333335
S073,F6,0.065625,0.059895833333333336
S073,F8,0.06822916666666666,0.06229166666666667
S073,FT7,0.06479166666666666,0.06333333333333334
S073,FT8,0.06822916666666666,0.06270833333333334
S073,T7,0.06666666666666667,0.06291666666666666
S073,T8,0.06604166666666667,0.06239583333333333
S073,T9,0.061875,0.0615625
S073,T10,0.06510416666666667,0.0621875
S073,TP7,0.0653125,0.059479166666666666
S073,TP8,0.06447916666666667,0.06572916666666667
S073,P7,0.06260416666666667,0.059895833333333336
S073,P5,0.0640625,0.06208333333333333
S073,P3,0.06333333333333334,0.06572916666666667
S073,P1,0.06364583333333333,0.065625
S073,Pz,0.06375,0.0640625
S073,P2,0.06416666666666666,0.06260416666666667
S073,P4,0.06489583333333333,0.063125
S073,P6,0.06770833333333333,0.06583333333333333
S073,P8,0.064375,0.06385416666666667
S073,PO7,0.06645833333333333,0.0625
S073,PO3,0.0653125,0.0665625
S073,POz,0.06614583333333333,0.06364583333333333
S073,PO4,0.06479166666666666,0.06260416666666667
S073,PO8,0.06364583333333333,0.06458333333333334
S073,O1,0.06447916666666667,0.06333333333333334
S073,Oz,0.06354166666666666,0.06708333333333333
S073,O2,0.064375,0.06572916666666667
S073,Iz,0.06395833333333334,0.06239583333333333
S074,FC5,0.06489583333333333,0.06197916666666667
S074,FC3,0.06375,0.06197916666666667
S074,FC1,0.06447916666666667,0.0615625
S074,FCz,0.06364583333333333,0.0621875
S074,FC2,0.06604166666666667,0.0621875
S074,FC4,0.063125,0.06229166666666667
S074,FC6,0.06385416666666667,0.059270833333333335
S074,C5,0.0634375,0.0609375
S074,C3,0.06177083333333333,0.0640625
S074,C1,0.06354166666666666,0.06072916666666667
S074,Cz,0.06583333333333333,0.060625
S074,C2,0.065,0.0603125
S074,C4,0.0634375,0.0628125
S074,C6,0.06239583333333333,0.0640625
S074,CP5,0.061875,0.06260416666666667
S074,CP3,0.06114583333333334,0.060833333333333336
S074,CP1,0.06479166666666666,0.0615625
S074,CPz,0.06416666666666666,0.0609375
S074,CP2,0.06291666666666666,0.061875
S074,CP4,0.06041666666666667,0.060208333333333336
S074,CP6,0.063125,0.06166666666666667
S074,Fp1,0.06479166666666666,0.06104166666666667
S074,Fpz,0.06583333333333333,0.060208333333333336
S074,Fp2,0.06552083333333333,0.0625
S074,AF7,0.06552083333333333,0.06291666666666666
S074,AF3,0.06375,0.06072916666666667
S074,AFz,0.0621875,0.061875
S074,AF4,0.06427083333333333,0.06125
S074,AF8,0.06260416666666667,0.059895833333333336
S074,F7,0.06333333333333334,0.06197916666666667
S074,F5,0.06291666666666666,0.06114583333333334
S074,F3,0.06145833333333333,0.06145833333333333
S074,F1,0.065,0.06114583333333334
S074,Fz,0.06104166666666667,0.06104166666666667
S074,F2,0.0621875,0.059583333333333335
S074,F4,0.06333333333333334,0.058854166666666666
S074,F6,0.06125,0.05979166666666667
S074,F8,0.06375,0.059895833333333336
S074,FT7,0.06541666666666666,0.06510416666666667
S074,FT8,0.0621875,0.06354166666666666
S074,T7,0.06322916666666667,0.06375
S074,T8,0.06489583333333333,0.06416666666666666
S074,T9,0.06458333333333334,0.0640625
S074,T10,0.06270833333333334,0.06270833333333334
S074,TP7,0.063125,0.06260416666666667
S074,TP8,0.06229166666666667,0.06166666666666667
S074,P7,0.06666666666666667,0.058125
S074,P5,0.06145833333333333,0.059270833333333335
S074,P3,0.06416666666666666,0.05979166666666667
S074,P1,0.06135416666666667,0.059270833333333335
S074,Pz,0.065,0.060520833333333336
S074,P2,0.06416666666666666,0.057916666666666665
S074,P4,0.06291666666666666,0.058020833333333334
S074,P6,0.059895833333333336,0.06072916666666667
S074,P8,0.06239583333333333,0.057708333333333334
S074,PO7,0.06635416666666667,0.058854166666666666
S074,PO3,0.065,0.0584375
S074,POz,0.06375,0.05625
S074,PO4,0.0621875,0.0559375
S074,PO8,0.06177083333333333,0.0553125
S074,O1,0.06604166666666667,0.05979166666666667
S074,Oz,0.06385416666666667,0.058020833333333334
S074,O2,0.06552083333333333,0.05385416666666667
S074,Iz,0.06322916666666667,0.058645833333333335
S075,FC5,0.06604166666666667,0.0609375
S075,FC3,0.06489583333333333,0.06
S075,FC1,0.0659375,0.0596875
S075,FCz,0.0659375,0.06125
S075,FC2,0.06302083333333333,0.058541666666666665
S075,FC4,0.064375,0.06270833333333334
S075,FC6,0.064375,0.058854166666666666
S075,C5,0.064375,0.060625
S075,C3,0.065625,0.06375
S075,C1,0.06458333333333334,0.05739583333333333
S075,Cz,0.0646875,0.058020833333333334
S075,C2,0.06364583333333333,0.059479166666666666
S075,C4,0.06270833333333334,0.058333333333333334
S075,C6,0.065625,0.06114583333333334
S075,CP5,0.0634375,0.058333333333333334
S075,CP3,0.0603125,0.05875
S075,CP1,0.06260416666666667,0.059270833333333335
S075,CPz,0.06197916666666667,0.06114583333333334
S075,CP2,0.06260416666666667,0.05583333333333333
S075,CP4,0.065,0.059895833333333336
S075,CP6,0.06552083333333333,0.0575
S075,Fp1,0.06197916666666667,0.054375
S075,Fpz,0.06520833333333333,0.05625
S075,Fp2,0.06239583333333333,0.0578125
S075,AF7,0.0621875,0.05572916666666667
S075,AF3,0.06375,0.05541666666666667
S075,AFz,0.06239583333333333,0.057916666666666665
S075,AF4,0.063125,0.056875
S075,AF8,0.06177083333333333,0.05583333333333333
S075,F7,0.060520833333333336,0.060208333333333336
S075,F5,0.06270833333333334,0.060520833333333336
S075,F3,0.06541666666666666,0.0603125
S075,F1,0.06010416666666667,0.05875
S075,Fz,0.06645833333333333,0.059375
S075,F2,0.060833333333333336,0.056666666666666664
S075,F4,0.06552083333333333,0.0590625
S075,F6,0.0640625,0.05677083333333333
S075,F8,0.065,0.060208333333333336
S075,FT7,0.06395833333333334,0.0621875
S075,FT8,0.06520833333333333,0.0578125
S075,T7,0.06520833333333333,0.064375
S075,T8,0.063125,0.06166666666666667
S075,T9,0.06447916666666667,0.0625
S075,T10,0.06395833333333334,0.061875
S075,TP7,0.06197916666666667,0.06416666666666666
S075,TP8,0.06260416666666667,0.059375
S075,P7,0.06010416666666667,0.05489583333333333
S075,P5,0.06427083333333333,0.05489583333333333
S075,P3,0.06364583333333333,0.05447916666666667
S075,P1,0.057708333333333334,0.0578125
S075,Pz,0.06072916666666667,0.05416666666666667
S075,P2,0.06354166666666666,0.05489583333333333
S075,P4,0.06375,0.0553125
S075,P6,0.06635416666666667,0.05625
S075,P8,0.06385416666666667,0.05333333333333334
S075,PO7,0.0628125,0.050208333333333334
S075,PO3,0.06114583333333334,0.054375
S075,POz,0.05979166666666667,0.05229166666666667
S075,PO4,0.06354166666666666,0.0525
S075,PO8,0.06395833333333334,0.050208333333333334
S075,O1,0.0646875,0.050625
S075,Oz,0.06135416666666667,0.0534375
S075,O2,0.06322916666666667,0.05291666666666667
S075,Iz,0.06239583333333333,0.0521875
S076,FC5,0.06604166666666667,0.06364583333333333
S076,FC3,0.06364583333333333,0.06135416666666667
S076,FC1,0.0640625,0.06166666666666667
S076,FCz,0.06395833333333334,0.06197916666666667
S076,FC2,0.0634375,0.06375
S076,FC4,0.06364583333333333,0.06447916666666667
S076,FC6,0.065625,0.06072916666666667
S076,C5,0.0640625,0.065
S076,C3,0.06364583333333333,0.06145833333333333
S076,C1,0.0640625,0.06197916666666667
S076,Cz,0.06354166666666666,0.06333333333333334
S076,C2,0.06354166666666666,0.06177083333333333
S076,C4,0.06427083333333333,0.06208333333333333
S076,C6,0.06520833333333333,0.06260416666666667
S076,CP5,0.06385416666666667,0.06229166666666667
S076,CP3,0.06364583333333333,0.06197916666666667
S076,CP1,0.06364583333333333,0.06427083333333333
S076,CPz,0.064375,0.063125
S076,CP2,0.06520833333333333,0.0615625
S076,CP4,0.06708333333333333,0.06010416666666667
S076,CP6,0.06520833333333333,0.06375
S076,Fp1,0.069375,0.06333333333333334
S076,Fpz,0.0678125,0.06385416666666667
S076,Fp2,0.06645833333333333,0.0625
S076,AF7,0.06645833333333333,0.06291666666666666
S076,AF3,0.06614583333333333,0.06135416666666667
S076,AFz,0.06583333333333333,0.06239583333333333
S076,AF4,0.06614583333333333,0.06447916666666667
S076,AF8,0.066875,0.0634375
S076,F7,0.06552083333333333,0.06166666666666667
S076,F5,0.065,0.0640625
S076,F3,0.06375,0.06260416666666667
S076,F1,0.06375,0.06208333333333333
S076,Fz,0.06427083333333333,0.06322916666666667
S076,F2,0.06385416666666667,0.06354166666666666
S076,F4,0.06625,0.06270833333333334
S076,F6,0.064375,0.06302083333333333
S076,F8,0.065,0.06583333333333333
S076,FT7,0.06552083333333333,0.0625
S076,FT8,0.065,0.0603125
S076,T7,0.06489583333333333,0.06583333333333333
S076,T8,0.065625,0.06395833333333334
S076,T9,0.06510416666666667,0.06395833333333334
S076,T10,0.06677083333333333,0.0621875
S076,TP7,0.06458333333333334,0.06385416666666667
S076,TP8,0.06520833333333333,0.06125
S076,P7,0.06614583333333333,0.06041666666666667
S076,P5,0.06354166666666666,0.0646875
S076,P3,0.0625,0.06510416666666667
S076,P1,0.06208333333333333,0.064375
S076,Pz,0.0640625,0.0646875
S076,P2,0.064375,0.06135416666666667
S076,P4,0.06302083333333333,0.0609375
S076,P6,0.06572916666666667,0.0615625
S076,P8,0.06322916666666667,0.060833333333333336
S076,PO7,0.06270833333333334,0.060208333333333336
S076,PO3,0.0625,0.06197916666666667
S076,POz,0.06395833333333334,0.06072916666666667
S076,PO4,0.0625,0.060520833333333336
S076,PO8,0.063125,0.0609375
S076,O1,0.06416666666666666,0.06239583333333333
S076,Oz,0.065,0.0596875
S076,O2,0.064375,0.06166666666666667
S076,Iz,0.06510416666666667,0.061875
S077,FC5,0.06177083333333333,0.06072916666666667
S077,FC3,0.06489583333333333,0.057916666666666665
S077,FC1,0.06364583333333333,0.058541666666666665
S077,FCz,0.06375,0.056875
S077,FC2,0.0628125,0.06197916666666667
S077,FC4,0.06114583333333334,0.059166666666666666
S077,FC6,0.06333333333333334,0.058958333333333335
S077,C5,0.06479166666666666,0.058645833333333335
S077,C3,0.06614583333333333,0.060520833333333336
S077,C1,0.06291666666666666,0.06041666666666667
S077,Cz,0.06260416666666667,0.060625
S077,C2,0.0659375,0.05739583333333333
S077,C4,0.06239583333333333,0.05979166666666667
S077,C6,0.0621875,0.059166666666666666
S077,CP5,0.0640625,0.06333333333333334
S077,CP3,0.06666666666666667,0.059895833333333336
S077,CP1,0.0646875,0.0628125
S077,CPz,0.06364583333333333,0.060833333333333336
S077,CP2,0.06354166666666666,0.0590625
S077,CP4,0.06479166666666666,0.059375
S077,CP6,0.063125,0.059166666666666666
S077,Fp1,0.06364583333333333,0.058229166666666665
S077,Fpz,0.0665625,0.057604166666666665
S077,Fp2,0.0640625,0.0584375
S077,AF7,0.0665625,0.06041666666666667
S077,AF3,0.06416666666666666,0.058229166666666665
S077,AFz,0.06635416666666667,0.05614583333333333
S077,AF4,0.06614583333333333,0.05604166666666666
S077,AF8,0.06635416666666667,0.0540625
S077,F7,0.06385416666666667,0.05677083333333333
S077,F5,0.06447916666666667,0.061875
S077,F3,0.06604166666666667,0.058958333333333335
S077,F1,0.06270833333333334,0.056875
S077,Fz,0.06416666666666666,0.059479166666666666
S077,F2,0.065625,0.05708333333333333
S077,F4,0.06239583333333333,0.058854166666666666
S077,F6,0.06458333333333334,0.05708333333333333
S077,F8,0.06770833333333333,0.05739583333333333
S077,FT7,0.06489583333333333,0.0584375
S077,FT8,0.0628125,0.058229166666666665
S077,T7,0.06697916666666667,0.059270833333333335
S077,T8,0.065,0.06010416666666667
S077,T9,0.06854166666666667,0.06385416666666667
S077,T10,0.06395833333333334,0.05645833333333333
S077,TP7,0.06791666666666667,0.058958333333333335
S077,TP8,0.06302083333333333,0.057604166666666665
S077,P7,0.0634375,0.058854166666666666
S077,P5,0.06416666666666666,0.06072916666666667
S077,P3,0.06395833333333334,0.059583333333333335
S077,P1,0.06229166666666667,0.059270833333333335
S077,Pz,0.06625,0.05677083333333333
S077,P2,0.06333333333333334,0.0584375
S077,P4,0.06322916666666667,0.054375
S077,P6,0.0659375,0.052395833333333336
S077,P8,0.06375,0.050416666666666665
S077,PO7,0.06364583333333333,0.05552083333333333
S077,PO3,0.0625,0.05520833333333333
S077,POz,0.06479166666666666,0.053020833333333336
S077,PO4,0.0646875,0.052083333333333336
S077,PO8,0.06322916666666667,0.050625
S077,O1,0.064375,0.05364583333333333
S077,Oz,0.06375,0.053125
S077,O2,0.065,0.0509375
S077,Iz,0.06666666666666667,0.0534375
S078,FC5,0.06270833333333334,0.04708333333333333
S078,FC3,0.06291666666666666,0.045208333333333336
S078,FC1,0.063125,0.04541666666666667
S078,FCz,0.059895833333333336,0.045208333333333336
S078,FC2,0.060520833333333336,0.043229166666666666
S078,FC4,0.06114583333333334,0.043958333333333335
S078,FC6,0.0634375,0.04635416666666667
S078,C5,0.06385416666666667,0.04875
S078,C3,0.06197916666666667,0.048125
S078,C1,0.06260416666666667,0.04572916666666667
S078,Cz,0.061875,0.044375
S078,C2,0.06135416666666667,0.043020833333333335
S078,C4,0.061875,0.045
S078,C6,0.0621875,0.04375
S078,CP5,0.06385416666666667,0.052708333333333336
S078,CP3,0.06260416666666667,0.0478125
S078,CP1,0.06375,0.04635416666666667
S078,CPz,0.06270833333333334,0.04583333333333333
S078,CP2,0.0615625,0.04583333333333333
S078,CP4,0.060625,0.0465625
S078,CP6,0.064375,0.048541666666666664
S078,Fp1,0.06302083333333333,0.04479166666666667
S078,Fpz,0.060520833333333336,0.043958333333333335
S078,Fp2,0.06697916666666667,0.045
S078,AF7,0.06697916666666667,0.04666666666666667
S078,AF3,0.0628125,0.043958333333333335
S078,AFz,0.06,0.044270833333333336
S078,AF4,0.06354166666666666,0.042395833333333334
S078,AF8,0.06541666666666666,0.0434375
S078,F7,0.06322916666666667,0.04677083333333333
